Player,ValueOfHand,Ace,DealerValue,theCountRound,runningCount,trueCount,Action,BlackJackWin,Result,StartRunningCount
1.0,17,0,2,1,3,0.5454545454545454,Stand,0,0,2.0
2.0,15,0,2,1,3,0.5454545454545454,Stand,0,0,2.0
3.0,12,0,2,1,3,0.5454545454545454,Stand,0,0,2.0
4.0,14,1,2,0,2,0.36491228070175435,Stand,0,0,2.0
1.0,14,0,10,-3,-2,-0.3795620437956204,Hit,0,0,1.0
2.0,17,0,10,-3,-2,-0.38095238095238093,Stand,0,1,1.0
3.0,20,0,10,-3,-2,-0.38095238095238093,Stand,0,2,1.0
4.0,12,0,10,-3,-2,-0.38095238095238093,Hit,0,0,1.0
1.0,20,0,11,-5,-8,-1.5938697318007664,Stand,0,2,-3.0
2.0,21,1,11,-5,-8,-1.5938697318007664,Stand,1,2,-3.0
3.0,14,0,11,-5,-8,-1.5938697318007664,Hit,0,0,-3.0
4.0,21,1,11,-6,-9,-1.8,Stand,1,2,-3.0
1.0,14,0,8,0,-8,-1.6774193548387097,Stand,0,0,-8.0
2.0,18,0,8,-1,-9,-1.894736842105263,Stand,0,1,-8.0
2.1,18,0,8,-2,-10,-2.113821138211382,Stand,0,1,-8.0
3.0,17,0,8,-2,-10,-2.113821138211382,Stand,0,0,-8.0
4.0,18,0,8,-1,-9,-1.910204081632653,Stand,0,1,-8.0
1.0,15,0,4,0,-6,-1.3390557939914163,Stand,0,0,-6.0
2.0,20,0,4,0,-6,-1.3390557939914163,Stand,0,2,-6.0
3.0,5,1,4,0,-6,-1.3390557939914163,Double,0,0,-6.0
4.0,15,0,4,1,-5,-1.1206896551724137,Stand,0,0,-6.0
1.0,11,0,2,4,-1,-0.23529411764705882,Double,0,2,-5.0
2.0,10,0,2,5,0,0.0,Double,0,1,-5.0
3.0,14,0,2,5,0,0.0,Stand,0,0,-5.0
4.0,9,1,2,5,0,0.0,Stand,0,1,-5.0
1.0,17,0,11,-2,2,0.5073170731707317,Stand,0,0,4.0
2.0,12,0,11,-2,2,0.5073170731707317,Hit,0,0,4.0
3.0,14,0,11,-3,1,0.25490196078431376,Hit,0,0,4.0
4.0,20,0,11,-4,0,0.0,Stand,0,2,4.0
1.0,19,0,10,-1,-1,-0.17218543046357618,Stand,0,1,0.0
2.0,20,0,10,0,0,0.0,Stand,0,2,0.0
3.0,15,0,10,0,0,0.0,Hit,0,0,0.0
4.0,16,0,10,-1,-1,-0.17333333333333334,Hit,0,2,0.0
1.0,17,0,7,3,3,0.5416666666666666,Stand,0,1,0.0
2.0,13,0,7,4,4,0.7247386759581882,Hit,0,0,0.0
3.0,18,0,7,3,3,0.5454545454545454,Stand,0,2,0.0
4.0,13,0,7,3,3,0.5473684210526316,Stand,0,0,0.0
1.0,12,0,2,0,2,0.3781818181818182,Stand,0,0,2.0
2.0,20,0,2,0,2,0.3781818181818182,Stand,0,1,2.0
3.0,19,0,2,-1,1,0.1897810218978102,Stand,0,0,2.0
4.0,14,0,2,-1,1,0.1897810218978102,Stand,0,0,2.0
1.0,4,1,6,0,3,0.5977011494252874,Double,0,2,3.0
2.0,12,0,6,2,5,1.0038610038610039,Stand,0,2,3.0
2.1,19,0,6,1,4,0.8062015503875969,Stand,0,2,3.0
3.0,3,1,6,1,4,0.8062015503875969,Double,0,2,3.0
4.0,19,0,6,1,4,0.8093385214007782,Stand,0,2,3.0
1.0,21,1,6,3,5,1.056910569105691,Stand,1,2,2.0
2.0,13,0,6,4,6,1.273469387755102,Stand,0,2,2.0
3.0,9,0,6,4,6,1.273469387755102,Double,0,2,2.0
4.0,14,0,6,3,5,1.0655737704918031,Stand,0,2,2.0
1.0,14,0,3,4,7,1.5622317596566524,Stand,0,0,3.0
2.0,18,0,3,5,8,1.793103448275862,Stand,0,0,3.0
3.0,10,0,3,5,8,1.793103448275862,Double,0,0,3.0
4.0,18,0,3,6,9,2.0259740259740258,Stand,0,0,3.0
1.0,18,0,10,0,9,2.1272727272727274,Stand,0,2,9.0
2.0,11,0,10,0,9,2.136986301369863,Double,0,0,9.0
3.0,14,0,10,1,10,2.385321100917431,Hit,0,0,9.0
4.0,9,1,10,1,10,2.3963133640552994,Stand,0,2,9.0
1.0,16,0,10,-1,-1,-0.17218543046357618,Hit,0,0,0.0
2.0,11,0,10,-2,-2,-0.34551495016611294,Double,0,0,0.0
3.0,17,0,10,0,0,0.0,Stand,0,1,0.0
4.0,17,0,10,0,0,0.0,Stand,0,1,0.0
1.0,17,0,10,-2,-2,-0.3611111111111111,Stand,0,2,0.0
2.0,12,0,10,-2,-2,-0.3611111111111111,Hit,0,0,0.0
3.0,10,1,10,-3,-3,-0.5435540069686411,Stand,0,2,0.0
4.0,17,0,10,-3,-3,-0.5435540069686411,Stand,0,2,0.0
1.0,17,0,10,-8,-11,-2.072463768115942,Stand,0,1,-3.0
2.0,20,0,10,-8,-11,-2.072463768115942,Stand,0,2,-3.0
3.0,20,0,10,-8,-11,-2.072463768115942,Stand,0,2,-3.0
4.0,20,0,10,-8,-11,-2.072463768115942,Stand,0,2,-3.0
1.0,20,0,10,0,-11,-2.166666666666667,Stand,0,1,-11.0
2.0,18,0,10,0,-11,-2.166666666666667,Stand,0,0,-11.0
3.0,10,1,10,0,-11,-2.166666666666667,Stand,0,1,-11.0
4.0,12,0,10,0,-11,-2.166666666666667,Hit,0,0,-11.0
1.0,19,0,2,1,-12,-2.4664031620553364,Stand,0,2,-13.0
2.0,11,0,2,1,-12,-2.4664031620553364,Double,0,2,-13.0
3.0,17,0,2,0,-13,-2.682539682539683,Stand,0,0,-13.0
4.0,13,0,2,0,-13,-2.682539682539683,Stand,0,0,-13.0
1.0,16,0,10,1,-11,-2.393305439330544,Hit,0,0,-12.0
2.0,17,0,10,0,-12,-2.6218487394957983,Stand,0,1,-12.0
3.0,16,1,10,-1,-13,-2.8523206751054855,Stand,0,0,-12.0
4.0,16,0,10,-1,-13,-2.8523206751054855,Hit,0,0,-12.0
1.0,20,0,9,-4,-17,-3.9115044247787614,Stand,0,1,-13.0
2.0,15,0,9,-4,-17,-3.9115044247787614,Stand,0,0,-13.0
3.0,21,1,9,-4,-17,-3.9115044247787614,Stand,1,2,-13.0
4.0,15,0,9,-4,-17,-3.9115044247787614,Stand,0,0,-13.0
1.0,11,0,2,1,-17,-4.092592592592593,Double,0,1,-18.0
2.0,13,0,2,0,-18,-4.353488372093023,Stand,0,0,-18.0
3.0,13,0,2,0,-18,-4.353488372093023,Stand,0,0,-18.0
4.0,20,0,2,0,-18,-4.353488372093023,Stand,0,0,-18.0
1.0,9,0,4,4,-15,-3.823529411764706,Double,0,2,-19.0
2.0,9,1,4,3,-16,-4.098522167487685,Stand,0,2,-19.0
3.0,14,0,4,3,-16,-4.098522167487685,Stand,0,2,-19.0
4.0,13,0,4,3,-16,-4.098522167487685,Stand,0,2,-19.0
1.0,18,0,10,0,0,0.0,Stand,0,0,0.0
2.0,13,0,10,0,0,0.0,Hit,0,0,0.0
3.0,17,0,10,0,0,0.0,Stand,0,0,0.0
4.0,20,0,10,0,0,0.0,Stand,0,2,0.0
1.0,15,1,9,1,3,0.5435540069686411,Hit,0,0,2.0
2.0,9,1,9,0,2,0.36363636363636365,Stand,0,2,2.0
3.0,19,0,9,1,3,0.5492957746478873,Stand,0,2,2.0
4.0,11,0,9,1,3,0.5492957746478873,Double,0,2,2.0
1.0,10,0,4,3,6,1.1470588235294117,Double,0,2,3.0
2.0,18,0,4,3,6,1.151291512915129,Stand,0,2,3.0
3.0,13,0,4,3,6,1.151291512915129,Stand,0,2,3.0
4.0,15,0,4,3,6,1.151291512915129,Stand,0,2,3.0
1.0,16,0,10,3,7,1.4054054054054055,Hit,0,0,4.0
2.0,14,0,10,3,7,1.4163424124513617,Hit,0,0,4.0
3.0,11,0,10,2,6,1.21875,Double,0,2,4.0
4.0,15,0,10,3,7,1.4274509803921567,Hit,0,0,4.0
1.0,15,0,7,1,8,1.7119341563786008,Stand,0,0,7.0
2.0,18,0,7,1,8,1.7119341563786008,Stand,0,2,7.0
3.0,19,1,7,1,8,1.7261410788381741,Stand,0,2,7.0
4.0,19,0,7,0,7,1.5166666666666668,Stand,0,2,7.0
1.0,19,0,9,1,7,1.5895196506550218,Stand,0,2,6.0
2.0,16,0,9,1,7,1.5895196506550218,Stand,0,2,6.0
3.0,12,1,9,2,8,1.8245614035087718,Stand,0,2,6.0
4.0,18,0,9,3,9,2.0616740088105727,Stand,0,2,6.0
1.0,10,1,11,-3,6,1.4511627906976743,Stand,0,2,9.0
2.0,14,1,11,-4,5,1.2149532710280375,Stand,0,0,9.0
3.0,18,0,11,-4,5,1.2149532710280375,Stand,0,1,9.0
4.0,20,0,11,-4,5,1.2149532710280375,Stand,0,2,9.0
1.0,9,1,10,-4,3,0.7722772277227723,Stand,0,0,7.0
2.0,18,0,10,-4,3,0.7722772277227723,Stand,0,0,7.0
3.0,21,1,10,-4,3,0.7722772277227723,Stand,1,1,7.0
4.0,18,0,10,-4,3,0.7722772277227723,Stand,0,0,7.0
1.0,20,0,10,-1,1,0.2708333333333333,Stand,0,1,2.0
2.0,18,0,10,-2,0,0.0,Stand,0,0,2.0
3.0,13,0,10,-2,0,0.0,Hit,0,0,2.0
4.0,16,0,10,-3,-1,-0.2736842105263158,Hit,0,0,2.0
1.0,17,1,11,-1,-1,-0.17333333333333334,Stand,0,0,0.0
2.0,18,0,11,-1,-1,-0.17391304347826086,Stand,0,1,0.0
3.0,20,0,11,-1,-1,-0.17391304347826086,Stand,0,2,0.0
4.0,12,0,11,-1,-1,-0.17391304347826086,Hit,0,0,0.0
1.0,21,1,10,-1,-3,-0.5416666666666666,Stand,1,1,-2.0
2.0,12,0,10,-1,-3,-0.5416666666666666,Hit,0,1,-2.0
3.0,11,0,10,-1,-3,-0.5435540069686411,Double,0,1,-2.0
4.0,16,0,10,-2,-4,-0.7272727272727273,Hit,0,0,-2.0
1.0,18,0,9,2,-4,-0.7591240875912408,Stand,0,0,-6.0
2.0,20,0,9,3,-3,-0.5714285714285714,Stand,0,2,-6.0
3.0,16,0,9,4,-2,-0.38376383763837635,Stand,0,0,-6.0
4.0,20,0,9,4,-2,-0.38376383763837635,Stand,0,2,-6.0
1.0,14,0,10,2,-1,-0.1992337164750958,Hit,0,0,-3.0
2.0,19,0,10,1,-2,-0.4015444015444015,Stand,0,0,-3.0
3.0,18,1,10,0,-3,-0.6046511627906976,Stand,0,0,-3.0
4.0,15,0,10,2,-1,-0.203125,Hit,0,1,-3.0
1.0,16,0,5,6,5,1.0655737704918031,Stand,0,2,-1.0
2.0,15,0,5,6,5,1.0655737704918031,Stand,0,2,-1.0
3.0,12,0,5,6,5,1.0655737704918031,Stand,0,2,-1.0
4.0,17,0,5,6,5,1.0699588477366255,Stand,0,2,-1.0
1.0,9,1,10,-2,1,0.2251082251082251,Stand,0,2,3.0
2.0,16,0,10,-2,1,0.2251082251082251,Hit,0,0,3.0
3.0,19,0,10,0,3,0.6842105263157894,Stand,0,2,3.0
4.0,9,1,10,0,3,0.6842105263157894,Stand,0,2,3.0
1.0,19,0,8,0,3,0.7188940092165899,Stand,0,2,3.0
2.0,9,1,8,1,4,0.9629629629629629,Stand,0,2,3.0
3.0,20,0,8,1,4,0.9629629629629629,Stand,0,2,3.0
4.0,16,0,8,0,3,0.7255813953488371,Stand,0,0,3.0
1.0,13,0,4,0,0,0.0,Stand,0,2,0.0
2.0,15,0,4,0,0,0.0,Stand,0,2,0.0
3.0,12,0,4,0,0,0.0,Stand,0,2,0.0
4.0,20,0,4,0,0,0.0,Stand,0,2,0.0
1.0,17,0,9,2,2,0.3586206896551724,Stand,0,0,0.0
2.0,13,0,9,3,3,0.5397923875432526,Hit,0,0,0.0
3.0,14,0,9,4,4,0.7247386759581882,Hit,0,0,0.0
4.0,10,1,9,4,4,0.7272727272727273,Stand,0,1,0.0
1.0,18,0,10,2,7,1.3284671532846715,Stand,0,2,5.0
2.0,15,0,10,3,8,1.5238095238095237,Hit,0,2,5.0
3.0,19,1,10,5,10,1.9259259259259258,Stand,0,2,5.0
4.0,17,0,10,6,11,2.1263940520446094,Stand,0,2,5.0
1.0,18,0,7,5,16,3.237354085603113,Stand,0,2,11.0
2.0,11,0,7,5,16,3.25,Double,0,2,11.0
2.1,13,0,7,5,16,3.275590551181102,Hit,0,0,11.0
3.0,16,0,7,4,15,3.0952380952380953,Hit,0,0,11.0
3.1,14,0,7,3,14,2.912,Hit,0,0,11.0
4.0,10,0,7,2,13,2.714859437751004,Double,0,2,11.0
1.0,12,0,10,0,15,3.305084745762712,Hit,0,0,15.0
2.0,12,0,10,-1,14,3.097872340425532,Hit,0,0,15.0
3.0,13,0,10,-2,13,2.888888888888889,Hit,0,0,15.0
4.0,16,0,10,-2,13,2.913793103448276,Hit,0,0,15.0
1.0,10,1,7,1,13,3.0588235294117645,Stand,0,2,12.0
2.0,13,0,7,2,14,3.309090909090909,Hit,0,2,12.0
3.0,12,0,7,2,14,3.324200913242009,Hit,0,0,12.0
4.0,13,0,7,1,13,3.1009174311926606,Stand,0,2,12.0
1.0,17,0,10,-3,11,2.7766990291262137,Stand,0,2,14.0
2.0,16,1,10,-4,10,2.5365853658536586,Stand,0,2,14.0
3.0,21,1,10,-4,10,2.5365853658536586,Stand,1,2,14.0
4.0,17,0,10,-2,12,3.073891625615764,Stand,0,2,14.0
1.0,18,0,11,-3,10,2.722513089005236,Stand,0,0,13.0
2.0,20,0,11,-3,10,2.736842105263158,Stand,0,0,13.0
3.0,20,0,11,-3,10,2.736842105263158,Stand,0,0,13.0
4.0,9,1,11,-3,10,2.736842105263158,Stand,0,0,13.0
1.0,20,0,10,-6,-6,-1.033112582781457,Stand,0,2,0.0
2.0,17,0,10,-6,-6,-1.033112582781457,Stand,0,1,0.0
3.0,21,1,10,-6,-6,-1.033112582781457,Stand,1,2,0.0
4.0,20,0,10,-5,-5,-0.8637873754152824,Stand,0,2,0.0
1.0,12,0,3,3,-2,-0.35738831615120276,Hit,0,0,-5.0
2.0,13,0,3,2,-3,-0.5379310344827587,Stand,0,0,-5.0
3.0,17,0,3,2,-3,-0.5379310344827587,Stand,0,0,-5.0
4.0,11,0,3,2,-3,-0.5379310344827587,Double,0,0,-5.0
1.0,12,0,9,-4,-6,-1.1223021582733814,Hit,0,0,-2.0
2.0,17,0,9,-5,-7,-1.3140794223826715,Stand,0,1,-2.0
3.0,21,1,9,-5,-7,-1.3140794223826715,Stand,1,2,-2.0
4.0,20,0,9,-5,-7,-1.3140794223826715,Stand,0,2,-2.0
1.0,20,0,9,-6,-11,-2.1503759398496243,Stand,0,2,-5.0
2.0,18,0,9,-6,-11,-2.1503759398496243,Stand,0,2,-5.0
3.0,21,1,9,-6,-11,-2.1503759398496243,Stand,1,2,-5.0
4.0,19,0,9,-6,-11,-2.1503759398496243,Stand,0,2,-5.0
1.0,20,0,3,-2,-13,-2.6509803921568627,Stand,0,2,-11.0
2.0,15,0,3,-2,-13,-2.6509803921568627,Stand,0,0,-11.0
3.0,20,0,3,-2,-13,-2.6509803921568627,Stand,0,2,-11.0
4.0,11,0,3,-2,-13,-2.6509803921568627,Double,0,0,-11.0
1.0,15,0,8,0,-12,-2.5785123966942147,Stand,0,2,-12.0
2.0,21,1,8,0,-12,-2.5785123966942147,Stand,1,2,-12.0
3.0,17,0,8,0,-12,-2.5785123966942147,Stand,0,2,-12.0
4.0,13,0,8,0,-12,-2.5785123966942147,Hit,0,0,-12.0
1.0,19,0,10,-5,-16,-3.617391304347826,Stand,0,2,-11.0
2.0,21,1,10,-5,-16,-3.617391304347826,Stand,1,2,-11.0
3.0,20,0,10,-5,-16,-3.617391304347826,Stand,0,2,-11.0
4.0,16,1,10,-6,-17,-3.860262008733624,Stand,0,0,-11.0
1.0,18,0,9,2,-15,-3.5779816513761467,Stand,0,2,-17.0
2.0,14,0,9,2,-15,-3.5779816513761467,Hit,0,0,-17.0
3.0,19,0,9,1,-16,-3.834101382488479,Stand,0,2,-17.0
4.0,19,0,9,1,-16,-3.8518518518518516,Stand,0,2,-17.0
1.0,11,0,10,4,-12,-3.0439024390243903,Double,0,2,-16.0
2.0,11,0,10,4,-12,-3.073891625615764,Double,0,0,-16.0
3.0,15,0,10,5,-11,-2.845771144278607,Hit,0,0,-16.0
4.0,20,1,10,5,-11,-2.888888888888889,Stand,0,1,-16.0
1.0,17,1,9,-3,-3,-0.52,Stand,0,0,0.0
2.0,14,0,9,-3,-3,-0.52,Hit,0,0,0.0
3.0,19,0,9,-4,-4,-0.6956521739130435,Stand,0,1,0.0
4.0,20,0,9,-4,-4,-0.6956521739130435,Stand,0,2,0.0
1.0,18,0,9,0,-5,-0.8996539792387543,Stand,0,1,-5.0
2.0,11,0,9,0,-5,-0.8996539792387543,Double,0,2,-5.0
3.0,18,0,9,-2,-7,-1.2682926829268293,Stand,0,1,-5.0
3.1,16,0,9,-2,-7,-1.2727272727272727,Stand,0,0,-5.0
4.0,14,0,9,-2,-7,-1.2727272727272727,Hit,0,0,-5.0
1.0,20,0,6,-2,-10,-1.8909090909090909,Stand,0,2,-8.0
2.0,6,1,6,-2,-10,-1.8909090909090909,Double,0,0,-8.0
3.0,20,0,6,-3,-11,-2.0875912408759123,Stand,0,2,-8.0
4.0,14,0,6,-3,-11,-2.0875912408759123,Stand,0,0,-8.0
1.0,21,1,3,-3,-13,-2.570342205323194,Stand,1,2,-10.0
2.0,20,0,3,-3,-13,-2.570342205323194,Stand,0,2,-10.0
3.0,13,0,3,-3,-13,-2.570342205323194,Stand,0,0,-10.0
4.0,17,0,3,-3,-13,-2.570342205323194,Stand,0,1,-10.0
1.0,20,0,11,0,-12,-2.4860557768924303,Stand,0,2,-12.0
2.0,21,1,11,0,-12,-2.4860557768924303,Stand,1,2,-12.0
3.0,17,0,11,0,-12,-2.496,Stand,0,1,-12.0
4.0,17,0,11,0,-12,-2.496,Stand,0,1,-12.0
1.0,19,0,10,-2,-13,-2.8284518828451883,Stand,0,0,-11.0
2.0,6,1,10,-3,-14,-3.058823529411765,Hit,0,1,-11.0
3.0,19,0,10,-1,-12,-2.6440677966101696,Stand,0,0,-11.0
4.0,20,0,10,-1,-12,-2.6440677966101696,Stand,0,0,-11.0
1.0,18,0,10,-1,-14,-3.235555555555556,Stand,0,0,-13.0
2.0,12,0,10,-1,-14,-3.235555555555556,Hit,0,0,-13.0
3.0,20,0,10,-2,-15,-3.482142857142857,Stand,0,1,-13.0
4.0,15,0,10,-2,-15,-3.482142857142857,Hit,0,0,-13.0
1.0,13,1,10,-5,-5,-0.8637873754152824,Stand,0,0,0.0
2.0,19,0,10,-5,-5,-0.8637873754152824,Stand,0,2,0.0
3.0,17,0,10,-4,-4,-0.6933333333333334,Stand,0,0,0.0
4.0,21,1,10,-4,-4,-0.6933333333333334,Stand,1,2,0.0
1.0,16,0,3,1,-1,-0.17993079584775087,Stand,0,2,-2.0
2.0,9,0,3,1,-1,-0.17993079584775087,Double,0,2,-2.0
3.0,8,1,3,1,-1,-0.18055555555555555,Stand,0,2,-2.0
4.0,19,0,3,1,-1,-0.18055555555555555,Stand,0,2,-2.0
1.0,19,0,10,3,3,0.5652173913043479,Stand,0,0,0.0
2.0,16,0,10,5,5,0.9489051094890512,Hit,0,0,0.0
3.0,11,0,10,4,4,0.7647058823529411,Double,0,0,0.0
4.0,18,0,10,4,4,0.7703703703703704,Stand,0,0,0.0
1.0,9,1,10,0,3,0.6,Stand,0,2,3.0
2.0,12,0,10,0,3,0.6,Hit,0,2,3.0
3.0,17,0,10,1,4,0.8062015503875969,Stand,0,1,3.0
4.0,16,0,10,1,4,0.8062015503875969,Hit,0,0,3.0
1.0,13,0,11,1,5,1.0526315789473684,Hit,0,0,4.0
2.0,19,0,11,0,4,0.8489795918367347,Stand,0,2,4.0
3.0,16,0,11,0,4,0.8489795918367347,Hit,0,0,4.0
4.0,14,0,11,-1,3,0.6393442622950819,Hit,0,0,4.0
1.0,19,0,6,0,5,1.1255411255411254,Stand,0,2,5.0
2.0,5,1,6,0,5,1.1255411255411254,Double,0,2,5.0
3.0,14,0,6,0,5,1.1304347826086956,Stand,0,2,5.0
4.0,13,0,6,0,5,1.1304347826086956,Stand,0,2,5.0
1.0,10,0,6,4,8,1.8995433789954337,Double,0,0,4.0
2.0,13,0,6,5,9,2.146788990825688,Stand,0,0,4.0
3.0,15,0,6,5,9,2.1566820276497696,Stand,0,0,4.0
4.0,12,0,6,5,9,2.1566820276497696,Stand,0,0,4.0
1.0,20,0,4,-4,-4,-0.6887417218543047,Stand,0,1,0.0
2.0,20,0,4,-4,-4,-0.6887417218543047,Stand,0,1,0.0
3.0,18,0,4,-4,-4,-0.6887417218543047,Stand,0,0,0.0
4.0,16,0,4,-4,-4,-0.6887417218543047,Stand,0,0,0.0
1.0,14,1,8,0,-1,-0.18181818181818182,Stand,0,0,-1.0
2.0,17,0,8,0,-1,-0.18245614035087718,Stand,0,1,-1.0
3.0,17,0,8,0,-1,-0.18245614035087718,Stand,0,1,-1.0
4.0,11,0,8,0,-1,-0.18245614035087718,Double,0,0,-1.0
1.0,18,0,8,-5,-3,-0.5714285714285714,Stand,0,2,2.0
2.0,20,0,8,-5,-3,-0.5714285714285714,Stand,0,2,2.0
3.0,15,0,8,-5,-3,-0.5714285714285714,Stand,0,0,2.0
4.0,20,0,8,-5,-3,-0.5714285714285714,Stand,0,2,2.0
1.0,20,0,8,-3,-3,-0.5977011494252874,Stand,0,2,0.0
2.0,15,0,8,-3,-3,-0.5977011494252874,Stand,0,0,0.0
3.0,20,0,8,-3,-3,-0.5977011494252874,Stand,0,2,0.0
4.0,15,0,8,-3,-3,-0.5977011494252874,Stand,0,0,0.0
1.0,10,0,8,3,0,0.0,Double,0,1,-3.0
2.0,18,0,8,2,-1,-0.20883534136546186,Stand,0,1,-3.0
3.0,15,0,8,2,-1,-0.20883534136546186,Hit,0,0,-3.0
4.0,16,0,8,2,-1,-0.20967741935483872,Stand,0,0,-3.0
1.0,12,0,10,-2,-4,-0.8739495798319328,Hit,0,0,-2.0
2.0,13,1,10,-3,-5,-1.1016949152542372,Stand,0,0,-2.0
3.0,20,0,10,-3,-5,-1.1016949152542372,Stand,0,0,-2.0
4.0,15,1,10,-3,-5,-1.1111111111111112,Stand,0,0,-2.0
1.0,11,0,10,2,-4,-0.9327354260089686,Double,0,0,-6.0
2.0,20,0,10,3,-3,-0.7027027027027027,Stand,0,2,-6.0
3.0,15,0,10,3,-3,-0.7027027027027027,Hit,0,2,-6.0
4.0,19,0,10,6,0,0.0,Stand,0,1,-6.0
1.0,15,0,7,5,5,0.8609271523178809,Hit,0,0,0.0
2.0,12,0,7,4,4,0.6910299003322259,Stand,0,0,0.0
3.0,14,0,7,4,4,0.6910299003322259,Hit,0,0,0.0
4.0,10,1,7,2,2,0.34782608695652173,Stand,0,2,0.0
1.0,20,0,6,-2,-1,-0.17993079584775087,Stand,0,2,1.0
2.0,11,0,6,-2,-1,-0.17993079584775087,Double,0,2,1.0
3.0,17,0,6,-3,-2,-0.3611111111111111,Stand,0,0,1.0
4.0,20,0,6,-3,-2,-0.3611111111111111,Stand,0,2,1.0
1.0,18,0,4,3,1,0.18772563176895307,Stand,0,2,-2.0
2.0,12,0,4,3,1,0.18772563176895307,Stand,0,2,-2.0
3.0,9,0,4,3,1,0.18772563176895307,Double,0,2,-2.0
4.0,10,0,4,2,0,0.0,Double,0,2,-2.0
1.0,8,1,8,-1,-2,-0.3969465648854962,Stand,0,0,-1.0
2.0,18,0,8,-1,-2,-0.3969465648854962,Stand,0,0,-1.0
3.0,10,1,8,-1,-2,-0.3969465648854962,Stand,0,0,-1.0
4.0,15,0,8,0,-1,-0.1992337164750958,Stand,0,0,-1.0
1.0,12,0,7,0,-1,-0.20800000000000002,Stand,0,0,-1.0
2.0,15,0,7,0,-1,-0.20800000000000002,Stand,0,0,-1.0
3.0,15,0,7,0,-1,-0.20800000000000002,Stand,0,0,-1.0
4.0,19,0,7,0,-1,-0.20800000000000002,Stand,0,2,-1.0
1.0,16,0,4,-2,-4,-0.8666666666666667,Stand,0,0,-2.0
2.0,20,0,4,-2,-4,-0.8666666666666667,Stand,0,2,-2.0
3.0,17,0,4,-2,-4,-0.8666666666666667,Stand,0,1,-2.0
4.0,6,1,4,-2,-4,-0.8666666666666667,Double,0,0,-2.0
1.0,19,0,4,2,-1,-0.22907488986784144,Stand,0,0,-3.0
2.0,12,0,4,1,-2,-0.4601769911504425,Stand,0,0,-3.0
2.1,9,1,4,1,-2,-0.4642857142857143,Stand,0,0,-3.0
3.0,10,0,4,1,-2,-0.4642857142857143,Double,0,2,-3.0
4.0,17,0,4,0,-3,-0.6995515695067265,Stand,0,0,-3.0
1.0,15,0,9,8,8,1.3866666666666667,Hit,0,0,0.0
2.0,13,0,9,8,8,1.395973154362416,Hit,0,0,0.0
3.0,18,0,9,6,6,1.054054054054054,Stand,0,2,0.0
4.0,16,0,9,7,7,1.2338983050847456,Hit,0,0,0.0
1.0,14,0,3,-2,6,1.0985915492957745,Stand,0,0,8.0
2.0,18,0,3,-2,6,1.0985915492957745,Stand,0,0,8.0
3.0,20,0,3,-2,6,1.0985915492957745,Stand,0,0,8.0
4.0,16,0,3,-2,6,1.0985915492957745,Stand,0,0,8.0
1.0,18,0,5,-1,6,1.1470588235294117,Stand,0,2,7.0
2.0,12,0,5,-1,6,1.1470588235294117,Stand,0,2,7.0
3.0,17,0,5,-1,6,1.1470588235294117,Stand,0,2,7.0
4.0,16,0,5,-1,6,1.1470588235294117,Stand,0,2,7.0
1.0,11,0,10,-3,2,0.3984674329501916,Double,0,0,5.0
2.0,19,0,10,-2,3,0.6,Stand,0,2,5.0
3.0,18,0,10,-2,3,0.6,Stand,0,2,5.0
4.0,10,1,10,-2,3,0.6,Stand,0,2,5.0
1.0,12,0,5,4,7,1.456,Stand,0,0,3.0
2.0,14,0,5,4,7,1.456,Stand,0,0,3.0
3.0,8,1,5,3,6,1.2530120481927711,Stand,0,0,3.0
4.0,11,0,5,3,6,1.2530120481927711,Double,0,2,3.0
1.0,9,1,9,3,8,1.7627118644067796,Stand,0,2,5.0
2.0,14,0,9,4,9,1.9914893617021276,Hit,0,0,5.0
3.0,15,0,9,4,9,2.0085836909871246,Hit,0,2,5.0
4.0,20,0,9,5,10,2.2413793103448274,Stand,0,2,5.0
1.0,12,0,10,1,13,3.0588235294117645,Hit,0,0,12.0
2.0,17,0,10,0,12,2.8493150684931505,Stand,0,0,12.0
3.0,18,0,10,0,12,2.8493150684931505,Stand,0,0,12.0
4.0,11,0,10,0,12,2.8493150684931505,Double,0,2,12.0
1.0,17,1,11,-5,5,1.2560386473429952,Stand,0,2,10.0
2.0,18,0,11,-5,5,1.2560386473429952,Stand,0,2,10.0
3.0,14,0,11,-5,5,1.2560386473429952,Hit,0,0,10.0
4.0,21,1,11,-6,4,1.0097087378640777,Stand,1,2,10.0
1.0,17,0,5,-2,-2,-0.34437086092715236,Stand,0,0,0.0
2.0,15,0,5,-2,-2,-0.34437086092715236,Stand,0,0,0.0
3.0,19,0,5,-2,-2,-0.34437086092715236,Stand,0,0,0.0
4.0,17,0,5,-2,-2,-0.34437086092715236,Stand,0,0,0.0
1.0,17,0,10,1,-1,-0.17869415807560138,Stand,0,2,-2.0
2.0,18,0,10,1,-1,-0.1793103448275862,Stand,0,2,-2.0
3.0,13,0,10,1,-1,-0.1793103448275862,Hit,0,0,-2.0
4.0,14,1,10,-1,-3,-0.5416666666666666,Hit,0,0,-2.0
1.0,15,0,9,0,-3,-0.5672727272727273,Hit,0,2,-3.0
2.0,19,0,9,2,-1,-0.19047619047619047,Stand,0,2,-3.0
3.0,9,1,9,2,-1,-0.19047619047619047,Stand,0,2,-3.0
